name,time,emotion,emotion_vector
trum,2018-06-30-16:33:20,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:21,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:22,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:23,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:23,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:23,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:23,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:33:30,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:31,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:31,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:31,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:31,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:31,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:32,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:32,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:32,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:32,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:32,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:33,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:34,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:35,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:36,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:37,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:38,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:39,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:40,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:41,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:42,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:43,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:43,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:44,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:45,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:52,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:52,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:52,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:53,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:53,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:54,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:55,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:55,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:55,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:55,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:55,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:56,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:56,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:56,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:56,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:56,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:33:57,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:57,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:57,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:57,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:57,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:58,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:58,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:58,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:58,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:58,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:59,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:59,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:33:59,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:00,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:00,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:01,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:01,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:01,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:01,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:02,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:08,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:08,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:08,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:08,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:08,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:09,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:09,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:09,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:09,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:15,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:15,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:20,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:34:20,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:34:20,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:34:20,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:34:21,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:21,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:21,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:21,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:21,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:22,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:22,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:22,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:22,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:22,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:23,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:23,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:23,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:23,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:23,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:24,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:24,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:24,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:24,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:25,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:25,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:25,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:25,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:26,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:34:26,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:26,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:27,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:27,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:28,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:34,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:34,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:34,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:34,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:34,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:35,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:35,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:35,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:35,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:35,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:36,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:36,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:36,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:37,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:37,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:37,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:38,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:38,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:38,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:38,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:39,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:40,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:40,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:40,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:40,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:34:41,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:41,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:41,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:34:42,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:42,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:42,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:42,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:42,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:43,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:43,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:43,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:43,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:44,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:44,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:44,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:44,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:44,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:45,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:45,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:45,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:45,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:34:46,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:35:22,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:35:24,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:35:24,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:35:24,happy,"[0, 0, 0, 0, 1, 0]"
trum,2018-06-30-16:35:55,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:36:20,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:36:20,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:36:20,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:36:20,angry,"[0, 0, 0, 0, 0, 1]"
trum,2018-06-30-16:36:26,sad,"[0, 0, 1, 0, 0, 0]"
trum,2018-06-30-16:36:53,neutral,"[0, 0, 0, 0, 0, 0]"
trum,2018-06-30-16:36:55,neutral,"[0, 0, 0, 0, 0, 0]"
