name,time,emotion,emotion_vector
lora,2018-06-30-16:34:16,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:17,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:19,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:34:19,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:34:19,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:34:28,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:28,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:28,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:28,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:28,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:28,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:29,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:32,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:33,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:46,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:46,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:46,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:46,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:47,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:48,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:48,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:48,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:48,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:48,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:49,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:49,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:49,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:49,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:49,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:50,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:51,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:52,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:52,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:52,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:52,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:52,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:53,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:53,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:53,happy,"[0, 0, 0, 0, 1, 0]"
lora,2018-06-30-16:34:53,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:53,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:54,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:54,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:54,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:54,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:54,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:55,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:56,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:34:56,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:39,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:40,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:40,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:40,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:40,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:43,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:43,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:43,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:43,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:43,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:44,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:45,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:45,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:45,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:57,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:57,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:57,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:57,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:57,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:58,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:35:59,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:00,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:00,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:00,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:00,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:00,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:01,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:02,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:03,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:04,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:04,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:04,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:04,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:04,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:04,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:05,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:06,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:30,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:30,neutral,"[0, 0, 0, 0, 0, 0]"
lora,2018-06-30-16:36:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:30,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:31,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:32,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:33,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:34,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:35,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:36,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:37,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:38,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:39,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:40,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,sad,"[0, 0, 1, 0, 0, 0]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:41,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:42,angry,"[0, 0, 0, 0, 0, 1]"
lora,2018-06-30-16:36:44,angry,"[0, 0, 0, 0, 0, 1]"
